"","TIER_ID","ANNOTATION_ID","ANNOTATION_REF","VALUE","PREVIOUS_ANNOTATION","EXT_REF"
"1552","A_morph-txt-es","ann3063_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3057_flexid_5bd66e85-4640-4fe7-90d7-75751fd2e118","-tso","ann3058_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1553","A_morph-txt-es","ann3070_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3069_flexid_5bd66e85-4640-4fe7-90d7-75751fd2e118","a",NA,NA
"1554","A_morph-txt-es","ann3075_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3069_flexid_5bd66e85-4640-4fe7-90d7-75751fd2e118","-tso","ann3070_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1555","A_morph-txt-es","ann3081_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3080_flexid_6f8bca7e-4046-48fc-82d5-c1632c8a517a","badi",NA,NA
"1556","A_morph-txt-es","ann3085_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3080_flexid_6f8bca7e-4046-48fc-82d5-c1632c8a517a","-a","ann3081_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1557","A_morph-txt-es","ann3091_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3090_flexid_16be06ab-3f80-49c4-a382-f0298fad70a6","bajome",NA,NA
"1558","A_morph-txt-es","ann3096_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3095_flexid_86703b62-80b9-4869-a7a1-e68cffd24740","peada",NA,NA
"1559","A_morph-txt-es","ann3102_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","ann3101_flexid_a198de22-3734-4352-8811-2de9dcda8d7f","e-",NA,NA
"1560","A_morph-txt-es","ann3106_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3101_flexid_a198de22-3734-4352-8811-2de9dcda8d7f","ishe","ann3102_flexid_d7f713db-e8cf-11d3-9764-00c04f186933",NA
"1561","A_morph-txt-es","ann3116_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3115_flexid_3265e488-fb17-4666-930a-098fee914fad","dipawe",NA,NA
"1562","A_morph-txt-es","ann3121_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3120_flexid_0f16d995-b7a8-4e08-be38-109747ff8a61","lale",NA,NA
"1563","A_morph-txt-es","ann3126_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3120_flexid_0f16d995-b7a8-4e08-be38-109747ff8a61","-neti","ann3121_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1564","A_morph-txt-es","ann3132_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3131_flexid_7bc17a71-d88b-4080-b533-7e35522d31dc","dodi",NA,NA
"1565","A_morph-txt-es","ann3143_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3142_flexid_ccc30542-2d0b-477c-965a-181927e0c8bc","bakwa",NA,NA
"1566","A_morph-txt-es","ann3149_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3148_flexid_d9aedd14-34c0-4e22-aea4-f5901d3e6374","takwa",NA,NA
"1567","A_morph-txt-es","ann3154_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3153_flexid_460dc100-8ec5-4f9d-b407-d9d16fb2c411","donoilale",NA,NA
"1568","A_morph-txt-es","ann3164_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3163_flexid_4a2cb79c-ad8d-4a47-a2b5-ccb4e227972d","wada",NA,NA
"1569","A_morph-txt-es","ann3169_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","ann3168_flexid_8173fb33-0a29-4e29-a88c-8968239792e5","pa-",NA,NA
"1570","A_morph-txt-es","ann3173_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3168_flexid_8173fb33-0a29-4e29-a88c-8968239792e5","di","ann3169_flexid_d7f713db-e8cf-11d3-9764-00c04f186933",NA
"1571","A_morph-txt-es","ann3179_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3178_flexid_82e3ad23-980a-4a56-8f8e-947b2ba6fc45","ezae",NA,NA
"1572","A_morph-txt-es","ann3219_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3218_flexid_ccc30542-2d0b-477c-965a-181927e0c8bc","bakwa",NA,NA
"1573","A_morph-txt-es","ann3225_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3224_flexid_f79e288f-0c0c-45aa-a49d-f6916f620b15","takwa",NA,NA
"1574","A_morph-txt-es","ann3229","ann3224_flexid_f79e288f-0c0c-45aa-a49d-f6916f620b15",",","ann3225_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1575","A_morph-txt-es","ann3231_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3230_flexid_d9aedd14-34c0-4e22-aea4-f5901d3e6374","takwa",NA,NA
"1576","A_morph-txt-es","ann3236_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3235_flexid_b3c14f67-0853-46c3-96e1-7721e6242083","-mo",NA,NA
"1577","A_morph-txt-es","ann3242_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3241_flexid_43c9d4d0-13b8-4e72-a008-3c67e99fcd9d","dona",NA,NA
"1578","A_morph-txt-es","ann3246_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3241_flexid_43c9d4d0-13b8-4e72-a008-3c67e99fcd9d","-ibo","ann3242_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1579","A_morph-txt-es","ann3250_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3241_flexid_43c9d4d0-13b8-4e72-a008-3c67e99fcd9d","-ke","ann3246_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA
"1580","A_morph-txt-es","ann3256_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","ann3255_flexid_82a6c762-8b75-437b-90b3-5bdb0373f21a","e-",NA,NA
"1581","A_morph-txt-es","ann3260_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3255_flexid_82a6c762-8b75-437b-90b3-5bdb0373f21a","a","ann3256_flexid_d7f713db-e8cf-11d3-9764-00c04f186933",NA
"1582","A_morph-txt-es","ann3272_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3271_flexid_ccc30542-2d0b-477c-965a-181927e0c8bc","bakwa",NA,NA
"1583","A_morph-txt-es","ann3278_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3277_flexid_4a2cb79c-ad8d-4a47-a2b5-ccb4e227972d","wada",NA,NA
"1584","A_morph-txt-es","ann3283_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","ann3282_flexid_10db6cbc-ab9a-48b1-b111-148bb61104a8","e-",NA,NA
"1585","A_morph-txt-es","ann3287_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3282_flexid_10db6cbc-ab9a-48b1-b111-148bb61104a8","di","ann3283_flexid_d7f713db-e8cf-11d3-9764-00c04f186933",NA
"1586","A_morph-txt-es","ann3292_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3282_flexid_10db6cbc-ab9a-48b1-b111-148bb61104a8","-a","ann3287_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1587","A_morph-txt-es","ann3298_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3297_flexid_6f8bca7e-4046-48fc-82d5-c1632c8a517a","badi",NA,NA
"1588","A_morph-txt-es","ann3302_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3297_flexid_6f8bca7e-4046-48fc-82d5-c1632c8a517a","-a","ann3298_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1589","A_morph-txt-es","ann3411_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3410_flexid_0ba0d297-5c42-4a63-8795-48745d7e6f16","tseiye",NA,NA
"1590","A_morph-txt-es","ann3416_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3415_flexid_f91e6add-8534-4249-a7bb-3f920f1d7809","kimisha",NA,NA
"1591","A_morph-txt-es","ann3421_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3420_flexid_83c3b794-443f-43fc-abfa-b808c96e67f4","po",NA,NA
"1592","A_morph-txt-es","ann3426_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3420_flexid_83c3b794-443f-43fc-abfa-b808c96e67f4","-tso","ann3421_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1593","A_morph-txt-es","ann3432_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3431_flexid_4dcf487e-f7ef-4133-b565-36a0b770db98","kwaiya",NA,NA
"1594","A_morph-txt-es","ann3437_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3431_flexid_4dcf487e-f7ef-4133-b565-36a0b770db98","-ti","ann3432_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1595","A_morph-txt-es","ann3442_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3431_flexid_4dcf487e-f7ef-4133-b565-36a0b770db98","-ibo","ann3437_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA
"1596","A_morph-txt-es","ann3531_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3530_flexid_145bae84-61a9-472a-98e1-33b3ee8a0914","apona",NA,NA
"1597","A_morph-txt-es","ann3535_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3530_flexid_145bae84-61a9-472a-98e1-33b3ee8a0914","-beneje","ann3531_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1598","A_morph-txt-es","ann3546_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3545_flexid_89cafe3e-e8d4-4973-bac6-85694cdf85f7","wakwala",NA,NA
"1599","A_morph-txt-es","ann3550_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3545_flexid_89cafe3e-e8d4-4973-bac6-85694cdf85f7","-ja","ann3546_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1600","A_morph-txt-es","ann3556_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3555_flexid_aebf91c4-bf54-4ba9-9c87-809dcbef7337","laba",NA,NA
"1601","A_morph-txt-es","ann3561_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3560_flexid_f0653c41-16e3-4530-91b9-5c168d51d28a","teli",NA,NA
"1602","A_morph-txt-es","ann3566_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3560_flexid_f0653c41-16e3-4530-91b9-5c168d51d28a","nia","ann3561_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1603","A_morph-txt-es","ann3571_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3560_flexid_f0653c41-16e3-4530-91b9-5c168d51d28a","-ta","ann3566_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1604","A_morph-txt-es","ann3575_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3560_flexid_f0653c41-16e3-4530-91b9-5c168d51d28a","-ni","ann3571_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA
"1605","A_morph-txt-es","ann3579_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3560_flexid_f0653c41-16e3-4530-91b9-5c168d51d28a","-tsio","ann3575_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA
"1606","A_morph-txt-es","ann3584_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3583_flexid_002517aa-80d0-4369-9bf3-dd4afbe023ce","kwaiya",NA,NA
"1607","A_morph-txt-es","ann3596_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3595_flexid_e26b06e2-41e8-4eb6-9f7e-8f754cd61403","pa",NA,NA
"1608","A_morph-txt-es","ann3601_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3595_flexid_e26b06e2-41e8-4eb6-9f7e-8f754cd61403","kwaiya","ann3596_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1609","A_morph-txt-es","ann3606_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3595_flexid_e26b06e2-41e8-4eb6-9f7e-8f754cd61403","-ibo","ann3601_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1610","A_morph-txt-es","ann3617_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3616_flexid_82f6c37f-4038-4905-af59-e79f1d43c35e","kwaiya",NA,NA
"1611","A_morph-txt-es","ann3622_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3616_flexid_82f6c37f-4038-4905-af59-e79f1d43c35e","-ibo","ann3617_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1612","A_morph-txt-es","ann3626_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3616_flexid_82f6c37f-4038-4905-af59-e79f1d43c35e","-ani","ann3622_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA
"1613","A_morph-txt-es","ann3630_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3616_flexid_82f6c37f-4038-4905-af59-e79f1d43c35e","-tsio","ann3626_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA
"1614","A_morph-txt-es","ann3635_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3634_flexid_f0d1bf67-968d-4455-ac1c-16139681f4bb","pona",NA,NA
"1615","A_morph-txt-es","ann3641_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3640_flexid_ab9a8313-f1cd-4463-8c09-0f30655d2969","apo",NA,NA
"1616","A_morph-txt-es","ann3646_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3645_flexid_6052395b-7c0e-4f8d-b3bd-68c40334dbca","tsio",NA,NA
"1617","A_morph-txt-es","ann3651_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3650_flexid_c2a830a7-90e6-48bd-8b1c-04c77e32a66a","pobea",NA,NA
"1618","A_morph-txt-es","ann3661_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3660_flexid_6052395b-7c0e-4f8d-b3bd-68c40334dbca","tsio",NA,NA
"1619","A_morph-txt-es","ann3666_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3665_flexid_0249d8ea-3d49-4869-abe3-5e736323eaf1","dea",NA,NA
"1620","A_morph-txt-es","ann3671_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3670_flexid_bbce198a-e6cf-420b-a315-2b329a5f51e1","apo",NA,NA
"1621","A_morph-txt-es","ann3675_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3670_flexid_bbce198a-e6cf-420b-a315-2b329a5f51e1","-a","ann3671_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1622","A_morph-txt-es","ann3681_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3680_flexid_2c0d9ad6-6db6-488d-85e2-805691e75af5","bikwae",NA,NA
"1623","A_morph-txt-es","ann3686_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3680_flexid_2c0d9ad6-6db6-488d-85e2-805691e75af5","-ba","ann3681_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1624","A_morph-txt-es","ann3690_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3680_flexid_2c0d9ad6-6db6-488d-85e2-805691e75af5","-ja","ann3686_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA
"1625","A_morph-txt-es","ann3696_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3695_flexid_4a2cb79c-ad8d-4a47-a2b5-ccb4e227972d","wada",NA,NA
"1626","A_morph-txt-es","ann3701_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3700_flexid_13b78528-4e06-4c0d-9140-eb44e1076c3f","eawe",NA,NA
"1627","A_morph-txt-es","ann3706_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3705_flexid_64165b2c-56b7-48a9-a3c9-98180ff6feea","biyo",NA,NA
"1628","A_morph-txt-es","ann3717_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3716_flexid_db83be37-32ec-4bbb-886c-7961b8f02464","joda",NA,NA
"1629","A_morph-txt-es","ann3722_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3721_flexid_16cc16e2-cd35-464d-8e85-115a437b413f","dipa",NA,NA
"1630","A_morph-txt-es","ann3727_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","ann3726_flexid_a61a45f2-9c26-4c0b-a383-4bad42fa96ae","e-",NA,NA
"1631","A_morph-txt-es","ann3731_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3726_flexid_a61a45f2-9c26-4c0b-a383-4bad42fa96ae","aji","ann3727_flexid_d7f713db-e8cf-11d3-9764-00c04f186933",NA
"1632","A_morph-txt-es","ann3736_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","ann3735_flexid_52c3aa8a-bbc8-443f-9e18-32be32964e3f","e-",NA,NA
"1633","A_morph-txt-es","ann3740_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3735_flexid_52c3aa8a-bbc8-443f-9e18-32be32964e3f","po","ann3736_flexid_d7f713db-e8cf-11d3-9764-00c04f186933",NA
"1634","A_morph-txt-es","ann3745_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3735_flexid_52c3aa8a-bbc8-443f-9e18-32be32964e3f","-po","ann3740_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1635","A_morph-txt-es","ann3755_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3754_flexid_56afbef6-eb02-4b66-8b88-6ecc4e3e9c9b","datsio",NA,NA
"1636","A_morph-txt-es","ann3760_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3759_flexid_2c0d9ad6-6db6-488d-85e2-805691e75af5","bikwae",NA,NA
"1637","A_morph-txt-es","ann3765_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3759_flexid_2c0d9ad6-6db6-488d-85e2-805691e75af5","-ba","ann3760_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1638","A_morph-txt-es","ann3769_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3759_flexid_2c0d9ad6-6db6-488d-85e2-805691e75af5","-ja","ann3765_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA
"1639","A_morph-txt-es","ann3775_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3774_flexid_13b78528-4e06-4c0d-9140-eb44e1076c3f","eawe",NA,NA
"1640","A_morph-txt-es","ann3780_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3779_flexid_64165b2c-56b7-48a9-a3c9-98180ff6feea","biyo",NA,NA
"1641","A_morph-txt-es","ann3790_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3789_flexid_ad23bfa9-7113-4ca2-bbf0-59152995ec6c","jomó",NA,NA
"1642","A_morph-txt-es","ann3795_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3794_flexid_2ffed3b6-c61b-41b2-b8d8-03169e125610","-kata",NA,NA
"1643","A_morph-txt-es","ann3800_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","ann3799_flexid_cbb29032-d586-4d5a-b5d4-8b93ed051fa6","e-",NA,NA
"1644","A_morph-txt-es","ann3804_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3799_flexid_cbb29032-d586-4d5a-b5d4-8b93ed051fa6","ani","ann3800_flexid_d7f713db-e8cf-11d3-9764-00c04f186933",NA
"1645","A_morph-txt-es","ann3810_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","ann3809_flexid_82a6c762-8b75-437b-90b3-5bdb0373f21a","e-",NA,NA
"1646","A_morph-txt-es","ann3814_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3809_flexid_82a6c762-8b75-437b-90b3-5bdb0373f21a","a","ann3810_flexid_d7f713db-e8cf-11d3-9764-00c04f186933",NA
"1647","A_morph-txt-es","ann3825_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3824_flexid_56afbef6-eb02-4b66-8b88-6ecc4e3e9c9b","datsio",NA,NA
"1648","A_morph-txt-es","ann3830_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3829_flexid_0249d8ea-3d49-4869-abe3-5e736323eaf1","dea",NA,NA
"1649","A_morph-txt-es","ann3835_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3834_flexid_12fa2bf5-efb5-4274-815b-437cfd935a2c","po",NA,NA
"1650","A_morph-txt-es","ann3840_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3834_flexid_12fa2bf5-efb5-4274-815b-437cfd935a2c","-a","ann3835_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1651","A_morph-txt-es","ann3848_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3847_flexid_db83be37-32ec-4bbb-886c-7961b8f02464","joda",NA,NA
"1652","A_morph-txt-es","ann3853_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3852_flexid_16be06ab-3f80-49c4-a382-f0298fad70a6","bajome",NA,NA
"1653","A_morph-txt-es","ann3858_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3857_flexid_d9aedd14-34c0-4e22-aea4-f5901d3e6374","takwa",NA,NA
"1654","A_morph-txt-es","ann3872_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3871_flexid_eca58f6b-92f9-40b1-9fa5-9387f8f00eac","ti",NA,NA
"1655","A_morph-txt-es","ann3877_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3871_flexid_eca58f6b-92f9-40b1-9fa5-9387f8f00eac","-ke","ann3872_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1656","A_morph-txt-es","ann3883_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3882_flexid_301d5d1f-e868-4152-93ea-404ab8f52b4b","mikeda",NA,NA
"1657","A_morph-txt-es","ann3888_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3887_flexid_13b78528-4e06-4c0d-9140-eb44e1076c3f","eawe",NA,NA
"1658","A_morph-txt-es","ann3894_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","ann3893_flexid_82a6c762-8b75-437b-90b3-5bdb0373f21a","e-",NA,NA
"1659","A_morph-txt-es","ann3898_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3893_flexid_82a6c762-8b75-437b-90b3-5bdb0373f21a","a","ann3894_flexid_d7f713db-e8cf-11d3-9764-00c04f186933",NA
"1660","A_morph-txt-es","ann3927_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3926_flexid_c7bfa6e8-7614-4a4b-8cab-ef6c94e798cc","jaidya",NA,NA
"1661","A_morph-txt-es","ann3932_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3931_flexid_14c53302-2131-4c63-ad9f-ff33ca62460d","kweme",NA,NA
"1662","A_morph-txt-es","ann3938_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3937_flexid_dd555e62-3ef0-4373-b12b-95915448bd44","etseilakwa",NA,NA
"1663","A_morph-txt-es","ann3948_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3947_flexid_a6e1a044-5908-47d4-b51e-7524cc55768c","kwae",NA,NA
"1664","A_morph-txt-es","ann3953_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3947_flexid_a6e1a044-5908-47d4-b51e-7524cc55768c","-me","ann3948_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1665","A_morph-txt-es","ann3958_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","ann3957_flexid_41aabf0a-e99d-4803-8695-fea10f760315","e-",NA,NA
"1666","A_morph-txt-es","ann3962_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3957_flexid_41aabf0a-e99d-4803-8695-fea10f760315","a","ann3958_flexid_d7f713db-e8cf-11d3-9764-00c04f186933",NA
"1667","A_morph-txt-es","ann3969_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3968_flexid_eca58f6b-92f9-40b1-9fa5-9387f8f00eac","ti",NA,NA
"1668","A_morph-txt-es","ann3974_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann3968_flexid_eca58f6b-92f9-40b1-9fa5-9387f8f00eac","-ke","ann3969_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1669","A_morph-txt-es","ann3981_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","ann3980_flexid_41aabf0a-e99d-4803-8695-fea10f760315","e-",NA,NA
"1670","A_morph-txt-es","ann3985_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3980_flexid_41aabf0a-e99d-4803-8695-fea10f760315","a","ann3981_flexid_d7f713db-e8cf-11d3-9764-00c04f186933",NA
"1671","A_morph-txt-es","ann3997_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann3996_flexid_cc365487-ce44-460e-9440-98bbc5496efa","kwaesapa",NA,NA
"1672","A_morph-txt-es","ann4002_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann4001_flexid_47d61310-d090-49e8-b6b0-fcbe73e6e424","metse",NA,NA
"1673","A_morph-txt-es","ann4008_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann4007_flexid_82948eef-4a51-4a80-b176-6f053faac1eb","pa",NA,NA
"1674","A_morph-txt-es","ann4014_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann4013_flexid_16525ac5-843e-453f-a585-fc08d611b61a","temi",NA,NA
"1675","A_morph-txt-es","ann4018_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann4013_flexid_16525ac5-843e-453f-a585-fc08d611b61a","-ta","ann4014_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA
"1676","A_morph-txt-es","ann4023_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann4022_flexid_f5676951-2842-48b0-81a8-26cc9130b818","pojo",NA,NA
"1677","A_morph-txt-es","ann4035_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","ann4034_flexid_41aabf0a-e99d-4803-8695-fea10f760315","e-",NA,NA
"1678","A_morph-txt-es","ann4039_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann4034_flexid_41aabf0a-e99d-4803-8695-fea10f760315","a","ann4035_flexid_d7f713db-e8cf-11d3-9764-00c04f186933",NA
"1679","A_morph-txt-es","ann4050_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann4049_flexid_56afbef6-eb02-4b66-8b88-6ecc4e3e9c9b","datsio",NA,NA
"1680","A_morph-txt-es","ann4055_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ann4054_flexid_5fc11601-523c-4774-b3bc-4b640d8bac85","midya",NA,NA
"1681","A_morph-txt-es","ann4060_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","ann4059_flexid_b3c14f67-0853-46c3-96e1-7721e6242083","-mo",NA,NA
"1682","A_morph-txt-es","ann4066_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","ann4065_flexid_d2fe0d5c-9566-49ef-a96c-896de2775d5e","pi-",NA,NA
