"","TIER_ID","ANNOTATION_ID","VALUE","t0.id","t0","t1.id","t1","filename","atype","ANNOTATION_REF","PREVIOUS_ANNOTATION","EXT_REF"
"4655","B_word-txt-es","ann484_flexid_aa1f06cd-43e7-4a4a-928c-3cc4a6417ca0","shamakwaiyanati",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann479_flexid_46cf2fe2-7796-4b84-b695-76696aac1fac","ann483_flexid_41b745a3-73c7-4802-a097-51ec18c331b9",NA
"4656","B_word-txt-es","ann561_flexid_41b745a3-73c7-4802-a097-51ec18c331b9","MM:",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann557_flexid_411fd493-7e27-4a0b-ae44-f3659bdf08ed",NA,NA
"4657","B_word-txt-es","ann562_flexid_5e4f6c06-8ab5-49f5-822b-da5028fe690b","etae",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann557_flexid_411fd493-7e27-4a0b-ae44-f3659bdf08ed","ann561_flexid_41b745a3-73c7-4802-a097-51ec18c331b9",NA
"4658","B_word-txt-es","ann567_flexid_2c2db317-2db0-4b67-85ec-cb98c1e2148e","beneje",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann557_flexid_411fd493-7e27-4a0b-ae44-f3659bdf08ed","ann562_flexid_5e4f6c06-8ab5-49f5-822b-da5028fe690b",NA
"4659","B_word-txt-es","ann883_flexid_41b745a3-73c7-4802-a097-51ec18c331b9","MM:",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann879_flexid_5cc579d7-3c45-46c7-b8a9-b4e836eedc59",NA,NA
"4660","B_word-txt-es","ann884_flexid_ce32e7cf-1911-4dd6-be1c-9b112ff0e3b9","talaleo",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann879_flexid_5cc579d7-3c45-46c7-b8a9-b4e836eedc59","ann883_flexid_41b745a3-73c7-4802-a097-51ec18c331b9",NA
"4661","B_word-txt-es","ann894_flexid_6eb07bc2-0b7f-4c09-a93e-9d6bb02ad0f1","akwitalalelo",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann879_flexid_5cc579d7-3c45-46c7-b8a9-b4e836eedc59","ann884_flexid_ce32e7cf-1911-4dd6-be1c-9b112ff0e3b9",NA
"4662","B_word-txt-es","ann977_flexid_41b745a3-73c7-4802-a097-51ec18c331b9","MM:",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann972_flexid_47a27227-cd61-4e8b-9f2c-3f8a356e505a",NA,NA
"4663","B_word-txt-es","ann978_flexid_4b1e6ad1-ea5d-4a04-9024-2034de123f04","-",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann972_flexid_47a27227-cd61-4e8b-9f2c-3f8a356e505a","ann977_flexid_41b745a3-73c7-4802-a097-51ec18c331b9",NA
"4664","B_word-txt-es","ann979_flexid_5fc11601-523c-4774-b3bc-4b640d8bac85","midya",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann972_flexid_47a27227-cd61-4e8b-9f2c-3f8a356e505a","ann978_flexid_4b1e6ad1-ea5d-4a04-9024-2034de123f04",NA
"4665","B_word-txt-es","ann984_flexid_f3876064-2912-442e-82ce-6c16afae49a0","tsoatike",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann972_flexid_47a27227-cd61-4e8b-9f2c-3f8a356e505a","ann979_flexid_5fc11601-523c-4774-b3bc-4b640d8bac85",NA
"4666","B_word-txt-es","ann999_flexid_4b1e6ad1-ea5d-4a04-9024-2034de123f04","-",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann972_flexid_47a27227-cd61-4e8b-9f2c-3f8a356e505a","ann984_flexid_f3876064-2912-442e-82ce-6c16afae49a0",NA
"4667","B_word-txt-es","ann1000_flexid_a312e468-f5b7-4f32-a5a5-a045b9a26e3f","ea",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann972_flexid_47a27227-cd61-4e8b-9f2c-3f8a356e505a","ann999_flexid_4b1e6ad1-ea5d-4a04-9024-2034de123f04",NA
"4668","B_word-txt-es","ann1010_flexid_2683f8ba-2179-488b-aa6d-b75c1d3efb8e","su",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann972_flexid_47a27227-cd61-4e8b-9f2c-3f8a356e505a","ann1000_flexid_a312e468-f5b7-4f32-a5a5-a045b9a26e3f",NA
"4669","B_word-txt-es","ann1011_flexid_43f5d0a4-d18e-42c6-bac6-cd83669b6074","cuñado",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann972_flexid_47a27227-cd61-4e8b-9f2c-3f8a356e505a","ann1010_flexid_2683f8ba-2179-488b-aa6d-b75c1d3efb8e",NA
"4670","B_word-txt-es","ann1016","(",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann972_flexid_47a27227-cd61-4e8b-9f2c-3f8a356e505a","ann1011_flexid_43f5d0a4-d18e-42c6-bac6-cd83669b6074","er1"
"4671","B_word-txt-es","ann1017_flexid_4a2cb79c-ad8d-4a47-a2b5-ccb4e227972d","wada",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann972_flexid_47a27227-cd61-4e8b-9f2c-3f8a356e505a","ann1016",NA
"4672","B_word-txt-es","ann1022_flexid_f0d1bf67-968d-4455-ac1c-16139681f4bb","pona",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann972_flexid_47a27227-cd61-4e8b-9f2c-3f8a356e505a","ann1017_flexid_4a2cb79c-ad8d-4a47-a2b5-ccb4e227972d",NA
"4673","B_word-txt-es","ann1028_flexid_51ea2861-dc3e-4e58-ac7f-4ff82ffa1b06","pobanatipo",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann972_flexid_47a27227-cd61-4e8b-9f2c-3f8a356e505a","ann1022_flexid_f0d1bf67-968d-4455-ac1c-16139681f4bb",NA
"4674","B_word-txt-es","ann1041",")",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann972_flexid_47a27227-cd61-4e8b-9f2c-3f8a356e505a","ann1028_flexid_51ea2861-dc3e-4e58-ac7f-4ff82ffa1b06","er1"
"4675","B_word-txt-es","ann1047_flexid_41b745a3-73c7-4802-a097-51ec18c331b9","MM:",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1042_flexid_2dbf2837-429a-45bc-a10d-b9ab37036c13",NA,NA
"4676","B_word-txt-es","ann1048_flexid_16cc16e2-cd35-464d-8e85-115a437b413f","dipa",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1042_flexid_2dbf2837-429a-45bc-a10d-b9ab37036c13","ann1047_flexid_41b745a3-73c7-4802-a097-51ec18c331b9",NA
"4677","B_word-txt-es","ann1053_flexid_60bdd6cb-36c4-4b47-92d1-a0c2ed9b5b8e","noshi",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1042_flexid_2dbf2837-429a-45bc-a10d-b9ab37036c13","ann1048_flexid_16cc16e2-cd35-464d-8e85-115a437b413f",NA
"4678","B_word-txt-es","ann1058_flexid_82a6c762-8b75-437b-90b3-5bdb0373f21a","ea",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1042_flexid_2dbf2837-429a-45bc-a10d-b9ab37036c13","ann1053_flexid_60bdd6cb-36c4-4b47-92d1-a0c2ed9b5b8e",NA
"4679","B_word-txt-es","ann1237_flexid_41b745a3-73c7-4802-a097-51ec18c331b9","MM:",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1233_flexid_a502065d-7c21-4c2e-8732-d6a90863c07e",NA,NA
"4680","B_word-txt-es","ann1238_flexid_db83be37-32ec-4bbb-886c-7961b8f02464","joda",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1233_flexid_a502065d-7c21-4c2e-8732-d6a90863c07e","ann1237_flexid_41b745a3-73c7-4802-a097-51ec18c331b9",NA
"4681","B_word-txt-es","ann1243_flexid_ce32e7cf-1911-4dd6-be1c-9b112ff0e3b9","talaleo",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1233_flexid_a502065d-7c21-4c2e-8732-d6a90863c07e","ann1238_flexid_db83be37-32ec-4bbb-886c-7961b8f02464",NA
"4682","B_word-txt-es","ann1253_flexid_f237a858-ff1e-400d-b9cc-c58988b7bc34","bime",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1233_flexid_a502065d-7c21-4c2e-8732-d6a90863c07e","ann1243_flexid_ce32e7cf-1911-4dd6-be1c-9b112ff0e3b9",NA
"4683","B_word-txt-es","ann1259_flexid_86eca953-e6e1-4b92-9ee9-0f19f8c2068c","jasi",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1233_flexid_a502065d-7c21-4c2e-8732-d6a90863c07e","ann1253_flexid_f237a858-ff1e-400d-b9cc-c58988b7bc34",NA
"4684","B_word-txt-es","ann1264_flexid_ccc30542-2d0b-477c-965a-181927e0c8bc","bakwa",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1233_flexid_a502065d-7c21-4c2e-8732-d6a90863c07e","ann1259_flexid_86eca953-e6e1-4b92-9ee9-0f19f8c2068c",NA
"4685","B_word-txt-es","ann1274_flexid_41b745a3-73c7-4802-a097-51ec18c331b9","MM:",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1270_flexid_881ae1a4-a4ad-4cc3-ba7a-4195dff474ed",NA,NA
"4686","B_word-txt-es","ann1275_flexid_37807528-4bd4-43cc-963c-9f4ea9a2bcce","ja",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1270_flexid_881ae1a4-a4ad-4cc3-ba7a-4195dff474ed","ann1274_flexid_41b745a3-73c7-4802-a097-51ec18c331b9",NA
"4687","B_word-txt-es","ann1281_flexid_f237a858-ff1e-400d-b9cc-c58988b7bc34","bime",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1270_flexid_881ae1a4-a4ad-4cc3-ba7a-4195dff474ed","ann1275_flexid_37807528-4bd4-43cc-963c-9f4ea9a2bcce",NA
"4688","B_word-txt-es","ann1287_flexid_86eca953-e6e1-4b92-9ee9-0f19f8c2068c","jasi",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1270_flexid_881ae1a4-a4ad-4cc3-ba7a-4195dff474ed","ann1281_flexid_f237a858-ff1e-400d-b9cc-c58988b7bc34",NA
"4689","B_word-txt-es","ann1292_flexid_a1b0e7f7-e614-4f5f-a6e3-ec1a1ba7c4e6","batawe",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1270_flexid_881ae1a4-a4ad-4cc3-ba7a-4195dff474ed","ann1287_flexid_86eca953-e6e1-4b92-9ee9-0f19f8c2068c",NA
"4690","B_word-txt-es","ann1302_flexid_41b745a3-73c7-4802-a097-51ec18c331b9","MM:",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1297_flexid_eadef8a1-c62b-4d4b-be56-fc58483030f4",NA,NA
"4691","B_word-txt-es","ann1303_flexid_f237a858-ff1e-400d-b9cc-c58988b7bc34","bime",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1297_flexid_eadef8a1-c62b-4d4b-be56-fc58483030f4","ann1302_flexid_41b745a3-73c7-4802-a097-51ec18c331b9",NA
"4692","B_word-txt-es","ann1309_flexid_13f3363b-053e-4136-bb78-2a0c2037239e","abei",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1297_flexid_eadef8a1-c62b-4d4b-be56-fc58483030f4","ann1303_flexid_f237a858-ff1e-400d-b9cc-c58988b7bc34",NA
"4693","B_word-txt-es","ann1318_flexid_41b745a3-73c7-4802-a097-51ec18c331b9","MM:",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1314_flexid_24216d6e-7549-43f7-be88-722e7e629cc1",NA,NA
"4694","B_word-txt-es","ann1319_flexid_fc3e54d8-0622-4c3a-bad8-2dc727c881f8","jaditiji",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1314_flexid_24216d6e-7549-43f7-be88-722e7e629cc1","ann1318_flexid_41b745a3-73c7-4802-a097-51ec18c331b9",NA
"4695","B_word-txt-es","ann1442_flexid_41b745a3-73c7-4802-a097-51ec18c331b9","MM:",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1438_flexid_a3345ef5-4c57-4cef-a203-cb979af99b7f",NA,NA
"4696","B_word-txt-es","ann1443_flexid_0bb71019-763c-4fea-b2ea-0e8c1a0067f6","apitsa",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1438_flexid_a3345ef5-4c57-4cef-a203-cb979af99b7f","ann1442_flexid_41b745a3-73c7-4802-a097-51ec18c331b9",NA
"4697","B_word-txt-es","ann1448_flexid_0f539d3c-183b-402d-9ea0-cb4730f47a07","boteibo",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1438_flexid_a3345ef5-4c57-4cef-a203-cb979af99b7f","ann1443_flexid_0bb71019-763c-4fea-b2ea-0e8c1a0067f6",NA
"4698","B_word-txt-es","ann1541_flexid_41b745a3-73c7-4802-a097-51ec18c331b9","MM:",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1537_flexid_d8e21f61-3a27-412b-b0e6-2c73f056af03",NA,NA
"4699","B_word-txt-es","ann1542_flexid_dbbb8ded-8b6e-44fc-8213-e188f1a57a4e","jasibakwa",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1537_flexid_d8e21f61-3a27-412b-b0e6-2c73f056af03","ann1541_flexid_41b745a3-73c7-4802-a097-51ec18c331b9",NA
"4700","B_word-txt-es","ann1547_flexid_8a8f764b-f75d-4695-8369-d3040502f4cd","zaikiyoa",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1537_flexid_d8e21f61-3a27-412b-b0e6-2c73f056af03","ann1542_flexid_dbbb8ded-8b6e-44fc-8213-e188f1a57a4e",NA
"4701","B_word-txt-es","ann1566_flexid_41b745a3-73c7-4802-a097-51ec18c331b9","MM:",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1561_flexid_a94ce233-37c8-4d4c-a6a4-f11b556ddd51",NA,NA
"4702","B_word-txt-es","ann1567_flexid_c2a830a7-90e6-48bd-8b1c-04c77e32a66a","pobea",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1561_flexid_a94ce233-37c8-4d4c-a6a4-f11b556ddd51","ann1566_flexid_41b745a3-73c7-4802-a097-51ec18c331b9",NA
"4703","B_word-txt-es","ann1572_flexid_b92250ce-93e9-4dc0-9c6d-86c501ac4a0c","padokwaiyaibo",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1561_flexid_a94ce233-37c8-4d4c-a6a4-f11b556ddd51","ann1567_flexid_c2a830a7-90e6-48bd-8b1c-04c77e32a66a",NA
"4704","B_word-txt-es","ann1596_flexid_41b745a3-73c7-4802-a097-51ec18c331b9","MM:",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1592_flexid_b46fa109-a049-438f-983a-1eeafaf7c514",NA,NA
"4705","B_word-txt-es","ann1597_flexid_db929d4c-fa78-43f9-97fc-3936dddad20d","kwaiyani",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1592_flexid_b46fa109-a049-438f-983a-1eeafaf7c514","ann1596_flexid_41b745a3-73c7-4802-a097-51ec18c331b9",NA
"4706","B_word-txt-es","ann1607_flexid_9ab50809-7db7-4c29-9150-54d66ee861af","epo",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1592_flexid_b46fa109-a049-438f-983a-1eeafaf7c514","ann1597_flexid_db929d4c-fa78-43f9-97fc-3936dddad20d",NA
"4707","B_word-txt-es","ann1621_flexid_41b745a3-73c7-4802-a097-51ec18c331b9","MM:",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1617_flexid_5e64823a-071c-4e14-9e8b-d010f6a7f8ab",NA,NA
"4708","B_word-txt-es","ann1622_flexid_4a2cb79c-ad8d-4a47-a2b5-ccb4e227972d","wada",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1617_flexid_5e64823a-071c-4e14-9e8b-d010f6a7f8ab","ann1621_flexid_41b745a3-73c7-4802-a097-51ec18c331b9",NA
"4709","B_word-txt-es","ann1627_flexid_47a7b233-78c9-4a6a-b4a9-a20ba581c894","akwi",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1617_flexid_5e64823a-071c-4e14-9e8b-d010f6a7f8ab","ann1622_flexid_4a2cb79c-ad8d-4a47-a2b5-ccb4e227972d",NA
"4710","B_word-txt-es","ann1632_flexid_0f1a501e-5077-4155-baac-83984f39a3f5","saliji",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1617_flexid_5e64823a-071c-4e14-9e8b-d010f6a7f8ab","ann1627_flexid_47a7b233-78c9-4a6a-b4a9-a20ba581c894",NA
"4711","B_word-txt-es","ann1641_flexid_41b745a3-73c7-4802-a097-51ec18c331b9","MM:",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1637_flexid_f6c18eaa-ff7f-4f8d-8b91-a3cf7e743f6f",NA,NA
"4712","B_word-txt-es","ann1642_flexid_945252c2-1422-4dc7-bfc0-bf6e017c95fe","da",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1637_flexid_f6c18eaa-ff7f-4f8d-8b91-a3cf7e743f6f","ann1641_flexid_41b745a3-73c7-4802-a097-51ec18c331b9",NA
"4713","B_word-txt-es","ann1647_flexid_47d61310-d090-49e8-b6b0-fcbe73e6e424","metse",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1637_flexid_f6c18eaa-ff7f-4f8d-8b91-a3cf7e743f6f","ann1642_flexid_945252c2-1422-4dc7-bfc0-bf6e017c95fe",NA
"4714","B_word-txt-es","ann1653_flexid_82948eef-4a51-4a80-b176-6f053faac1eb","pa",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1637_flexid_f6c18eaa-ff7f-4f8d-8b91-a3cf7e743f6f","ann1647_flexid_47d61310-d090-49e8-b6b0-fcbe73e6e424",NA
"4715","B_word-txt-es","ann1659_flexid_8d2a9ff4-e8f1-4dd3-8064-169119357b07","kwisaliji",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1637_flexid_f6c18eaa-ff7f-4f8d-8b91-a3cf7e743f6f","ann1653_flexid_82948eef-4a51-4a80-b176-6f053faac1eb",NA
"4716","B_word-txt-es","ann1752_flexid_41b745a3-73c7-4802-a097-51ec18c331b9","MM:",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1748_flexid_cc923bdf-0290-465b-8391-79692eab9d51",NA,NA
"4717","B_word-txt-es","ann1753_flexid_92123750-208e-4dc3-90d7-6ff568f9aa0a","shamawe",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1748_flexid_cc923bdf-0290-465b-8391-79692eab9d51","ann1752_flexid_41b745a3-73c7-4802-a097-51ec18c331b9",NA
"4718","B_word-txt-es","ann1764_flexid_16cc16e2-cd35-464d-8e85-115a437b413f","dipa",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1748_flexid_cc923bdf-0290-465b-8391-79692eab9d51","ann1753_flexid_92123750-208e-4dc3-90d7-6ff568f9aa0a",NA
"4719","B_word-txt-es","ann1773_flexid_41b745a3-73c7-4802-a097-51ec18c331b9","MM:",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1769_flexid_f3046c5d-d532-4b06-801d-d338037df53e",NA,NA
"4720","B_word-txt-es","ann1774_flexid_ed46bcb2-2e44-4a3d-a0ab-ebace6c01b06","wenatibo",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1769_flexid_f3046c5d-d532-4b06-801d-d338037df53e","ann1773_flexid_41b745a3-73c7-4802-a097-51ec18c331b9",NA
"4721","B_word-txt-es","ann1789_flexid_209c1f90-7eb0-46fd-863d-86ebace30378","isha",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1769_flexid_f3046c5d-d532-4b06-801d-d338037df53e","ann1774_flexid_ed46bcb2-2e44-4a3d-a0ab-ebace6c01b06",NA
"4722","B_word-txt-es","ann1799_flexid_41b745a3-73c7-4802-a097-51ec18c331b9","MM:",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1795_flexid_b6dc005b-c9e4-4751-af16-c361280a2981",NA,NA
"4723","B_word-txt-es","ann1800_flexid_28e622fb-a52b-4df9-89ea-dcd7dafb97b1","dibojaekata",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann1795_flexid_b6dc005b-c9e4-4751-af16-c361280a2981","ann1799_flexid_41b745a3-73c7-4802-a097-51ec18c331b9",NA
"4724","B_word-txt-es","ann2193_flexid_41b745a3-73c7-4802-a097-51ec18c331b9","MM:",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2188_flexid_bbe6563f-5c7b-47e5-a428-3d53f1ea1902",NA,NA
"4725","B_word-txt-es","ann2194_flexid_4a2cb79c-ad8d-4a47-a2b5-ccb4e227972d","wada",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2188_flexid_bbe6563f-5c7b-47e5-a428-3d53f1ea1902","ann2193_flexid_41b745a3-73c7-4802-a097-51ec18c331b9",NA
"4726","B_word-txt-es","ann2199_flexid_a312e468-f5b7-4f32-a5a5-a045b9a26e3f","ea",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2188_flexid_bbe6563f-5c7b-47e5-a428-3d53f1ea1902","ann2194_flexid_4a2cb79c-ad8d-4a47-a2b5-ccb4e227972d",NA
"4727","B_word-txt-es","ann2209_flexid_2d493d0e-1c47-4285-89d3-db49cef0e212","eataninia",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2188_flexid_bbe6563f-5c7b-47e5-a428-3d53f1ea1902","ann2199_flexid_a312e468-f5b7-4f32-a5a5-a045b9a26e3f",NA
"4728","B_word-txt-es","ann2214_flexid_dc977383-a6f7-45fd-9dc4-29abbb349a91","bakweneti",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2188_flexid_bbe6563f-5c7b-47e5-a428-3d53f1ea1902","ann2209_flexid_2d493d0e-1c47-4285-89d3-db49cef0e212",NA
"4729","B_word-txt-es","ann2219_flexid_1048ae2d-f2b4-4a41-a0f3-5da475670636","badi",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2188_flexid_bbe6563f-5c7b-47e5-a428-3d53f1ea1902","ann2214_flexid_dc977383-a6f7-45fd-9dc4-29abbb349a91",NA
"4730","B_word-txt-es","ann2229_flexid_41b745a3-73c7-4802-a097-51ec18c331b9","MM:",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2224_flexid_fde6ef0d-7ed9-4bb2-916c-788bbd7742af",NA,NA
"4731","B_word-txt-es","ann2230_flexid_06c55343-e802-4e19-80c5-3c95bfa7bd6c","a-isha",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2224_flexid_fde6ef0d-7ed9-4bb2-916c-788bbd7742af","ann2229_flexid_41b745a3-73c7-4802-a097-51ec18c331b9",NA
"4732","B_word-txt-es","ann2240_flexid_c59a9108-ea83-437f-b39a-d3f8496e5c8e","mimi-isha",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2224_flexid_fde6ef0d-7ed9-4bb2-916c-788bbd7742af","ann2230_flexid_06c55343-e802-4e19-80c5-3c95bfa7bd6c",NA
"4733","B_word-txt-es","ann2250_flexid_06c55343-e802-4e19-80c5-3c95bfa7bd6c","a-isha",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2224_flexid_fde6ef0d-7ed9-4bb2-916c-788bbd7742af","ann2240_flexid_c59a9108-ea83-437f-b39a-d3f8496e5c8e",NA
"4734","B_word-txt-es","ann2260_flexid_82a6c762-8b75-437b-90b3-5bdb0373f21a","ea",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2224_flexid_fde6ef0d-7ed9-4bb2-916c-788bbd7742af","ann2250_flexid_06c55343-e802-4e19-80c5-3c95bfa7bd6c",NA
"4735","B_word-txt-es","ann2275_flexid_41b745a3-73c7-4802-a097-51ec18c331b9","MM:",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2270_flexid_4c744215-c98a-42b2-adc0-487adb3773af",NA,NA
"4736","B_word-txt-es","ann2276_flexid_71001c38-29b8-4f44-b89f-ba1b2c622440","tseda",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2270_flexid_4c744215-c98a-42b2-adc0-487adb3773af","ann2275_flexid_41b745a3-73c7-4802-a097-51ec18c331b9",NA
"4737","B_word-txt-es","ann2282_flexid_12fa2bf5-efb5-4274-815b-437cfd935a2c","poa",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2270_flexid_4c744215-c98a-42b2-adc0-487adb3773af","ann2276_flexid_71001c38-29b8-4f44-b89f-ba1b2c622440",NA
"4738","B_word-txt-es","ann2293_flexid_e73a4ff7-7a9f-4fb0-afa5-134e5c08a9a5","mimi",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2270_flexid_4c744215-c98a-42b2-adc0-487adb3773af","ann2282_flexid_12fa2bf5-efb5-4274-815b-437cfd935a2c",NA
"4739","B_word-txt-es","ann2299_flexid_1048ae2d-f2b4-4a41-a0f3-5da475670636","badi",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2270_flexid_4c744215-c98a-42b2-adc0-487adb3773af","ann2293_flexid_e73a4ff7-7a9f-4fb0-afa5-134e5c08a9a5",NA
"4740","B_word-txt-es","ann2304_flexid_2c0d9ad6-6db6-488d-85e2-805691e75af5","bikwaebaja",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2270_flexid_4c744215-c98a-42b2-adc0-487adb3773af","ann2299_flexid_1048ae2d-f2b4-4a41-a0f3-5da475670636",NA
"4741","B_word-txt-es","ann2319_flexid_4ea11bc7-d6b3-4d55-b330-e9e19922347d","odi",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2270_flexid_4c744215-c98a-42b2-adc0-487adb3773af","ann2304_flexid_2c0d9ad6-6db6-488d-85e2-805691e75af5",NA
"4742","B_word-txt-es","ann2328_flexid_41b745a3-73c7-4802-a097-51ec18c331b9","MM:",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2324_flexid_4b33d11f-a764-4acc-abb2-da0ea19d80fd",NA,NA
"4743","B_word-txt-es","ann2329_flexid_c3c10f72-c76d-44a2-a609-cc1427c1d47d","yani",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2324_flexid_4b33d11f-a764-4acc-abb2-da0ea19d80fd","ann2328_flexid_41b745a3-73c7-4802-a097-51ec18c331b9",NA
"4744","B_word-txt-es","ann2334_flexid_75d93b38-8b15-4647-accc-33c5d6623f4c","awiki",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2324_flexid_4b33d11f-a764-4acc-abb2-da0ea19d80fd","ann2329_flexid_c3c10f72-c76d-44a2-a609-cc1427c1d47d",NA
"4745","B_word-txt-es","ann2339","[?]",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2324_flexid_4b33d11f-a764-4acc-abb2-da0ea19d80fd","ann2334_flexid_75d93b38-8b15-4647-accc-33c5d6623f4c","er1"
